action,ticker,date,price,shares,invest,regime,rank_score,rs_score,sigma,mu,sigma_mult,source,order_type,confidence,kelly_target_pct,attribution_version,source_job,source_task,order_source,panel_score,expected_return,score_snapshot,decision_inputs,event_id,gross_pnl,proceeds_basis,net_pnl_after_tax,pnl_pct,hold_days,tax,exit_reason,partial,exit_signal_reason,exit_stop_loss_pct,exit_stop_n_sigma,exit_max_single_day_loss_pct,exit_sdl_n_sigma,exit_trailing_stop_trigger_pct,exit_trailing_stop_trail_pct,exit_atr_n_multiplier,exit_max_hold_days
buy,XOM,2025-01-17,112.34246369476318,65.0,7302.260140159607,BULL_CALM,0.6049143362884793,-0.04495947232907027,0.17230601406080728,0.04163064930276294,,qp,QP_BUY,0.5883847597869799,0.08825771396804698,order_attribution_v1,JointPortfolioQPJob,JointPortfolioQPTask,JointPortfolioQPJob.JointPortfolioQPTask,0.18757912516593933,,"{'rank_score': 0.6049143362884793, 'panel_score': 0.18757912516593933, 'rs_score': -0.04495947232907027, 'mu': 0.04163064930276294, 'sigma': 0.17230601406080728, 'kelly_target_pct': 0.08825771396804698, 'expected_return': 0.04163064930276294, 'confidence': 0.5883847597869799, 'regime': 'BULL_CALM'}","{'delta_w': 0.07434837538159089, 'target_w': 0.07434837538159089, 'solver_status': 'optimal', 'acceptance_reason': 'qp_target_weight_increase', 'order_type': 'QP_BUY', 'source_job': 'JointPortfolioQPJob', 'source_task': 'JointPortfolioQPTask'}",80,,,,,,,,,,,,,,,,,
sell,WMT,2025-02-27,96.77064291534424,57.0,,BEAR,,,,,,ExitPipeline,SELL_trailing_stop,0.5,,exit_decision_v1,TickerSellJob,trailing_stop,TickerSellJob.trailing_stop,,,"{'rank_score': 0.5847960388485676, 'panel_score': 0.10566987842321396, 'mu': 0.034531636887912574, 'sigma': 0.17260112730664062, 'kelly_target_pct': 0.0, 'confidence': 0.5, 'regime': 'BEAR'}","{'acceptance_reason': 'trailing_stop', 'exit_reason': 'trailing_stop', 'signal_reason': 'trailing_stop trail_floor=99.80 (trail_pct=5.0%)', 'partial': False, 'quantity': None, 'hold_days': 55, 'pnl_pct': 0.06577763778157047, 'stop_loss_pct': 0.05, 'stop_n_sigma': None, 'max_single_day_loss_pct': 0.0, 'sdl_n_sigma': None, 'trailing_stop_trigger_pct': 0.1, 'trailing_stop_trail_pct': 0.05, 'atr_n_multiplier': None, 'max_hold_days': 500}",81,340.4318237686157,5175.494822406006,170.21591188430784,0.06577763778157047,55.0,170.21591188430784,trailing_stop,False,trailing_stop trail_floor=99.80 (trail_pct=5.0%),0.05,,0.0,,0.1,0.05,,500.0
sell,TJX,2025-03-13,112.78743555908203,41.0,,BEAR,,,,,,ExitPipeline,SELL_stop_loss,1.0,,exit_decision_v1,TickerSellJob,stop_loss,TickerSellJob.stop_loss,,,"{'rank_score': 0.5549496213801024, 'panel_score': -0.013825787231326103, 'mu': 0.02401703007138529, 'sigma': 0.14959746444343372, 'kelly_target_pct': 0.0, 'confidence': 1.0, 'regime': 'BEAR'}","{'acceptance_reason': 'stop_loss', 'exit_reason': 'stop_loss', 'signal_reason': 'stop_loss loss=5.3% ≥ 5.0% (abs=5.0% / σN=0.0%)', 'partial': False, 'quantity': None, 'hold_days': 57, 'pnl_pct': -0.053271077115875747, 'stop_loss_pct': 0.05, 'stop_n_sigma': None, 'max_single_day_loss_pct': 0.0, 'sdl_n_sigma': None, 'trailing_stop_trigger_pct': 0.1, 'trailing_stop_trail_pct': 0.05, 'atr_n_multiplier': None, 'max_hold_days': 500}",82,-260.20186910705615,4884.486727029419,-260.20186910705615,-0.053271077115875747,57.0,0.0,stop_loss,False,stop_loss loss=5.3% ≥ 5.0% (abs=5.0% / σN=0.0%),0.05,,0.0,,0.1,0.05,,500.0
sell,GILD,2025-03-14,111.41771444091798,63.0,,BEAR,,,,,,ExitPipeline,SELL_trailing_stop,1.0,,exit_decision_v1,TickerSellJob,trailing_stop,TickerSellJob.trailing_stop,,,"{'rank_score': 0.5886930323293904, 'panel_score': 0.12143714725971222, 'mu': 0.03590578227498812, 'sigma': 0.23178588369228487, 'kelly_target_pct': 0.0, 'confidence': 1.0, 'regime': 'BEAR'}","{'acceptance_reason': 'trailing_stop', 'exit_reason': 'trailing_stop', 'signal_reason': 'trailing_stop trail_floor=111.54 (trail_pct=5.0%)', 'partial': False, 'quantity': None, 'hold_days': 119, 'pnl_pct': 0.2601293374552311, 'stop_loss_pct': 0.05, 'stop_n_sigma': None, 'max_single_day_loss_pct': 0.0, 'sdl_n_sigma': None, 'trailing_stop_trigger_pct': 0.1, 'trailing_stop_trail_pct': 0.05, 'atr_n_multiplier': None, 'max_hold_days': 500}",83,1449.0020736282358,5570.313936149597,724.5010368141179,0.2601293374552311,119.0,724.5010368141179,trailing_stop,False,trailing_stop trail_floor=111.54 (trail_pct=5.0%),0.05,,0.0,,0.1,0.05,,500.0
sell,JNJ,2025-04-01,153.21935,72.0,,BEAR,,,,,,ExitPipeline,SELL_trailing_stop,0.6473176564529018,,exit_decision_v1,TickerSellJob,trailing_stop,TickerSellJob.trailing_stop,,,"{'rank_score': 0.5986226967066595, 'panel_score': 0.16182322800159454, 'mu': 0.03940915327795936, 'sigma': 0.12563373521716487, 'kelly_target_pct': 0.0, 'confidence': 0.6473176564529018, 'regime': 'BEAR'}","{'acceptance_reason': 'trailing_stop', 'exit_reason': 'trailing_stop', 'signal_reason': 'trailing_stop trail_floor=159.31 (trail_pct=5.0%)', 'partial': False, 'quantity': None, 'hold_days': 119, 'pnl_pct': 0.014367878159657033, 'stop_loss_pct': 0.05, 'stop_n_sigma': None, 'max_single_day_loss_pct': 0.0, 'sdl_n_sigma': None, 'trailing_stop_trigger_pct': 0.1, 'trailing_stop_trail_pct': 0.05, 'atr_n_multiplier': None, 'max_hold_days': 500}",84,156.2583595092765,10875.534840490724,78.12917975463824,0.014367878159657033,119.0,78.12917975463824,trailing_stop,False,trailing_stop trail_floor=159.31 (trail_pct=5.0%),0.05,,0.0,,0.1,0.05,,500.0
sell,XOM,2025-04-04,104.31912833862305,65.0,,BEAR,,,,,,ExitPipeline,SELL_stop_loss,1.0,,exit_decision_v1,TickerSellJob,stop_loss,TickerSellJob.stop_loss,,,"{'rank_score': 0.5638730522213884, 'panel_score': 0.021694432944059372, 'mu': 0.02715936961307543, 'sigma': 0.17231900070261932, 'kelly_target_pct': 0.0, 'confidence': 1.0, 'regime': 'BEAR'}","{'acceptance_reason': 'stop_loss', 'exit_reason': 'stop_loss', 'signal_reason': 'stop_loss loss=7.1% ≥ 5.0% (abs=5.0% / σN=0.0%)', 'partial': False, 'quantity': None, 'hold_days': 77, 'pnl_pct': -0.07141854551044659, 'stop_loss_pct': 0.05, 'stop_n_sigma': None, 'max_single_day_loss_pct': 0.0, 'sdl_n_sigma': None, 'trailing_stop_trigger_pct': 0.1, 'trailing_stop_trail_pct': 0.05, 'atr_n_multiplier': None, 'max_hold_days': 500}",85,-521.5167981491086,7302.260140159607,-521.5167981491086,-0.07141854551044659,77.0,0.0,stop_loss,False,stop_loss loss=7.1% ≥ 5.0% (abs=5.0% / σN=0.0%),0.05,,0.0,,0.1,0.05,,500.0
sell,DUK,2025-04-07,116.8366286102295,95.0,,BEAR,,,,,,ExitPipeline,SELL_trailing_stop,1.0,,exit_decision_v1,TickerSellJob,trailing_stop,TickerSellJob.trailing_stop,,,"{'rank_score': 0.5920755004785322, 'panel_score': 0.13516031205654144, 'mu': 0.03709884754017491, 'sigma': 0.17728442309103937, 'kelly_target_pct': 0.0, 'confidence': 1.0, 'regime': 'BEAR'}","{'acceptance_reason': 'trailing_stop', 'exit_reason': 'trailing_stop', 'signal_reason': 'trailing_stop trail_floor=117.85 (trail_pct=5.0%)', 'partial': False, 'quantity': None, 'hold_days': 144, 'pnl_pct': 0.04025956179638196, 'stop_loss_pct': 0.05, 'stop_n_sigma': None, 'max_single_day_loss_pct': 0.0, 'sdl_n_sigma': None, 'trailing_stop_trigger_pct': 0.1, 'trailing_stop_trail_pct': 0.05, 'atr_n_multiplier': None, 'max_hold_days': 500}",86,429.5660487289442,10669.913669242858,214.7830243644721,0.04025956179638196,144.0,214.7830243644721,trailing_stop,False,trailing_stop trail_floor=117.85 (trail_pct=5.0%),0.05,,0.0,,0.1,0.05,,500.0
buy,D,2025-06-26,55.191036305236814,90.0,4967.193267471313,BULL_CALM,0.6059843231708293,0.0,0.2678385834654924,0.04200860620747743,,qp,QP_BUY,0.9136548431048991,0.13704822646573486,order_attribution_v1,JointPortfolioQPJob,JointPortfolioQPTask,JointPortfolioQPJob.JointPortfolioQPTask,0.1919742226600647,,"{'rank_score': 0.6059843231708293, 'panel_score': 0.1919742226600647, 'rs_score': 0.0, 'mu': 0.04200860620747743, 'sigma': 0.2678385834654924, 'kelly_target_pct': 0.13704822646573486, 'expected_return': 0.04200860620747743, 'confidence': 0.9136548431048991, 'regime': 'BULL_CALM'}","{'delta_w': 0.05062842542277279, 'target_w': 0.05062842542277279, 'solver_status': 'optimal', 'acceptance_reason': 'qp_target_weight_increase', 'order_type': 'QP_BUY', 'source_job': 'JointPortfolioQPJob', 'source_task': 'JointPortfolioQPTask'}",87,,,,,,,,,,,,,,,,,
buy,D,2025-06-27,55.88117293167114,147.0,8214.532420955657,BULL_CALM,0.5970523954094746,0.0,0.26899854146147417,0.038854894787922,1.0,TopUpJob.TopUpHeldTask,TOP_UP,0.8936994682570732,,order_attribution_v1,TopUpJob,TopUpHeldTask,TopUpJob.TopUpHeldTask,0.15541362762451172,,"{'rank_score': 0.5970523954094746, 'panel_score': 0.15541362762451172, 'rs_score': 0.0, 'mu': 0.038854894787922, 'sigma': 0.26899854146147417, 'kelly_target_pct': 0.13405492023856097, 'expected_return': 0.038854894787922, 'confidence': 0.8936994682570732, 'regime': 'BULL_CALM'}","{'current_pct': 0.050854674389827575, 'kelly_target_pct': 0.13405492023856097, 'delta_pct': 0.0832002458487334, 'top_up_threshold': 0.05, 'topup_conviction_floor': 0.2, 'cash_before': 93847.56478705515, 'acceptance_reason': 'kelly_target_above_current_weight', 'order_type': 'TOP_UP', 'source_job': 'TopUpJob', 'source_task': 'TopUpHeldTask'}",88,,,,,,,,,,,,,,,,,
buy,BAC,2025-07-01,48.15963152618408,114.0,5490.197993984985,BULL_CALM,0.6196317504579083,0.0,0.30552508596304623,0.04683348144632523,,qp,QP_BUY,0.9614764483114886,0.14422146724672327,order_attribution_v1,JointPortfolioQPJob,JointPortfolioQPTask,JointPortfolioQPJob.JointPortfolioQPTask,0.2484051138162613,,"{'rank_score': 0.6196317504579083, 'panel_score': 0.2484051138162613, 'rs_score': 0.0, 'mu': 0.04683348144632523, 'sigma': 0.30552508596304623, 'kelly_target_pct': 0.14422146724672327, 'expected_return': 0.04683348144632523, 'confidence': 0.9614764483114886, 'regime': 'BULL_CALM'}","{'delta_w': 0.05535061244147951, 'target_w': 0.05535061244147951, 'solver_status': 'optimal', 'acceptance_reason': 'qp_target_weight_increase', 'order_type': 'QP_BUY', 'source_job': 'JointPortfolioQPJob', 'source_task': 'JointPortfolioQPTask'}",89,,,,,,,,,,,,,,,,,
buy,KMI,2025-07-02,28.5057,228.0,6499.2996,BULL_CALM,0.5989476279205108,0.0,0.24879382912338396,0.039523842022264756,,qp,QP_BUY,0.9550966628828409,0.14326449943242614,order_attribution_v1,JointPortfolioQPJob,JointPortfolioQPTask,JointPortfolioQPJob.JointPortfolioQPTask,0.16314952075481415,,"{'rank_score': 0.5989476279205108, 'panel_score': 0.16314952075481415, 'rs_score': 0.0, 'mu': 0.039523842022264756, 'sigma': 0.24879382912338396, 'kelly_target_pct': 0.14326449943242614, 'expected_return': 0.039523842022264756, 'confidence': 0.9550966628828409, 'regime': 'BULL_CALM'}","{'delta_w': 0.06551910474349218, 'target_w': 0.06551910474349218, 'solver_status': 'optimal', 'acceptance_reason': 'qp_target_weight_increase', 'order_type': 'QP_BUY', 'source_job': 'JointPortfolioQPJob', 'source_task': 'JointPortfolioQPTask'}",90,,,,,,,,,,,,,,,,,
buy,WFC,2025-07-02,82.37647261047363,65.0,5354.470719680786,BULL_CALM,0.5938530659392333,0.0,0.27761084204307235,0.03772593619193792,,qp,QP_BUY,0.9550966628828409,0.14326449943242614,order_attribution_v1,JointPortfolioQPJob,JointPortfolioQPTask,JointPortfolioQPJob.JointPortfolioQPTask,0.1423831582069397,,"{'rank_score': 0.5938530659392333, 'panel_score': 0.1423831582069397, 'rs_score': 0.0, 'mu': 0.03772593619193792, 'sigma': 0.27761084204307235, 'kelly_target_pct': 0.14326449943242614, 'expected_return': 0.03772593619193792, 'confidence': 0.9550966628828409, 'regime': 'BULL_CALM'}","{'delta_w': 0.05435732999098035, 'target_w': 0.05435732999098035, 'solver_status': 'optimal', 'acceptance_reason': 'qp_target_weight_increase', 'order_type': 'QP_BUY', 'source_job': 'JointPortfolioQPJob', 'source_task': 'JointPortfolioQPTask'}",91,,,,,,,,,,,,,,,,,
buy,BAC,2025-07-02,48.71974108428955,178.0,8672.11391300354,BULL_CALM,0.6315337390432753,0.0,0.2555889748669415,0.05104871976571885,1.0,TopUpJob.TopUpHeldTask,TOP_UP,0.9550966628828409,,order_attribution_v1,TopUpJob,TopUpHeldTask,TopUpJob.TopUpHeldTask,0.2982620894908905,,"{'rank_score': 0.6315337390432753, 'panel_score': 0.2982620894908905, 'rs_score': 0.0, 'mu': 0.05104871976571885, 'sigma': 0.2555889748669415, 'kelly_target_pct': 0.14326449943242614, 'expected_return': 0.05104871976571885, 'confidence': 0.9550966628828409, 'regime': 'BULL_CALM'}","{'current_pct': 0.05591841563826114, 'kelly_target_pct': 0.14326449943242614, 'delta_pct': 0.087346083794165, 'top_up_threshold': 0.05, 'topup_conviction_floor': 0.2, 'cash_before': 80142.8343721145, 'acceptance_reason': 'kelly_target_above_current_weight', 'order_type': 'TOP_UP', 'source_job': 'TopUpJob', 'source_task': 'TopUpHeldTask'}",92,,,,,,,,,,,,,,,,,
buy,XOM,2025-07-03,112.22243694763183,67.0,7518.903275491333,BULL_CALM,0.5866391149978635,0.034785088652863116,0.2733864045878065,0.035181497852350536,,qp,QP_BUY,0.9963463568364856,0.14945195352547283,order_attribution_v1,JointPortfolioQPJob,JointPortfolioQPTask,JointPortfolioQPJob.JointPortfolioQPTask,0.11312272399663925,,"{'rank_score': 0.5866391149978635, 'panel_score': 0.11312272399663925, 'rs_score': 0.034785088652863116, 'mu': 0.035181497852350536, 'sigma': 0.2733864045878065, 'kelly_target_pct': 0.14945195352547283, 'expected_return': 0.035181497852350536, 'confidence': 0.9963463568364856, 'regime': 'BULL_CALM'}","{'delta_w': 0.07631397414600136, 'target_w': 0.07631397414600136, 'solver_status': 'optimal', 'acceptance_reason': 'qp_target_weight_increase', 'order_type': 'QP_BUY', 'source_job': 'JointPortfolioQPJob', 'source_task': 'JointPortfolioQPTask'}",93,,,,,,,,,,,,,,,,,
buy,KMI,2025-07-03,28.41568184738159,294.0,8354.210463130188,BULL_CALM,0.5957900135677854,0.0,0.2490172301144552,0.03840941614653044,1.0,TopUpJob.TopUpHeldTask,TOP_UP,0.9963463568364856,,order_attribution_v1,TopUpJob,TopUpHeldTask,TopUpJob.TopUpHeldTask,0.15027035772800446,,"{'rank_score': 0.5957900135677854, 'panel_score': 0.15027035772800446, 'rs_score': 0.0, 'mu': 0.03840941614653044, 'sigma': 0.2490172301144552, 'kelly_target_pct': 0.14945195352547283, 'expected_return': 0.03840941614653044, 'confidence': 0.9963463568364856, 'regime': 'BULL_CALM'}","{'current_pct': 0.06523679998988678, 'kelly_target_pct': 0.14945195352547283, 'delta_pct': 0.08421515353558605, 'top_up_threshold': 0.05, 'topup_conviction_floor': 0.2, 'cash_before': 59616.95013943018, 'acceptance_reason': 'kelly_target_above_current_weight', 'order_type': 'TOP_UP', 'source_job': 'TopUpJob', 'source_task': 'TopUpHeldTask'}",94,,,,,,,,,,,,,,,,,
buy,WFC,2025-07-03,83.61671847381592,112.0,9365.072469067383,BULL_CALM,0.5919552595620273,0.0,0.276775996525301,0.03705642900995211,1.0,TopUpJob.TopUpHeldTask,TOP_UP,0.9963463568364856,,order_attribution_v1,TopUpJob,TopUpHeldTask,TopUpJob.TopUpHeldTask,0.13467173278331757,,"{'rank_score': 0.5919552595620273, 'panel_score': 0.13467173278331757, 'rs_score': 0.0, 'mu': 0.03705642900995211, 'sigma': 0.276775996525301, 'kelly_target_pct': 0.14945195352547283, 'expected_return': 0.03705642900995211, 'confidence': 0.9963463568364856, 'regime': 'BULL_CALM'}","{'current_pct': 0.0547275740841646, 'kelly_target_pct': 0.14945195352547283, 'delta_pct': 0.09472437944130824, 'top_up_threshold': 0.05, 'topup_conviction_floor': 0.2, 'cash_before': 59616.95013943018, 'acceptance_reason': 'kelly_target_above_current_weight', 'order_type': 'TOP_UP', 'source_job': 'TopUpJob', 'source_task': 'TopUpHeldTask'}",95,,,,,,,,,,,,,,,,,
sell,BAC,2025-07-07,48.65026784744263,106.0,,BULL_CALM,,,,,,ExitPipeline,SELL_qp_sell,0.6104102662249805,,exit_decision_v1,TickerSellJob,qp_sell,TickerSellJob.qp_sell,,,"{'rank_score': 0.6249796675440112, 'panel_score': 0.2707262635231018, 'mu': 0.04872655163422047, 'sigma': 0.2555889748669415, 'kelly_target_pct': 0.09156153993374708, 'confidence': 0.6104102662249805, 'regime': 'BULL_CALM'}","{'acceptance_reason': 'qp_sell', 'exit_reason': 'qp_sell', 'signal_reason': 'qp_dw=-0.0523', 'partial': True, 'quantity': 106.0, 'hold_days': 6, 'pnl_pct': -0.0014259771357719175, 'stop_loss_pct': 0.15, 'stop_n_sigma': None, 'max_single_day_loss_pct': 0.0, 'sdl_n_sigma': 3.0, 'trailing_stop_trigger_pct': 0.12, 'trailing_stop_trail_pct': 0.25, 'atr_n_multiplier': None, 'max_hold_days': 500}",96,-7.3641631057744235,5164.292554934693,-7.3641631057744235,-0.0014259771357719175,6.0,0.0,qp_sell,True,qp_dw=-0.0523,0.15,,0.0,3.0,0.12,0.25,,500.0
sell,KMI,2025-07-07,28.324333923721316,202.0,,BULL_CALM,,,,,,ExitPipeline,SELL_qp_sell,0.6104102662249805,,exit_decision_v1,TickerSellJob,qp_sell,TickerSellJob.qp_sell,,,"{'rank_score': 0.5938355696170227, 'panel_score': 0.14231206476688385, 'mu': 0.037719763848162974, 'sigma': 0.2490172301144552, 'kelly_target_pct': 0.09156153993374708, 'confidence': 0.6104102662249805, 'regime': 'BULL_CALM'}","{'acceptance_reason': 'qp_sell', 'exit_reason': 'qp_sell', 'signal_reason': 'qp_dw=-0.0582', 'partial': True, 'quantity': 202.0, 'hold_days': 5, 'pnl_pct': -0.006362449484793629, 'stop_loss_pct': 0.15, 'stop_n_sigma': None, 'max_single_day_loss_pct': 0.0, 'sdl_n_sigma': 3.0, 'trailing_stop_trigger_pct': 0.12, 'trailing_stop_trail_pct': 0.25, 'atr_n_multiplier': None, 'max_hold_days': 500}",97,-36.63594740829376,5758.1514,-36.63594740829376,-0.006362449484793629,5.0,0.0,qp_sell,True,qp_dw=-0.0582,0.15,,0.0,3.0,0.12,0.25,,500.0
sell,WFC,2025-07-07,82.32352833862305,67.0,,BULL_CALM,,,,,,ExitPipeline,SELL_qp_sell,0.6104102662249805,,exit_decision_v1,TickerSellJob,qp_sell,TickerSellJob.qp_sell,,,"{'rank_score': 0.5915453410123753, 'panel_score': 0.13300609588623047, 'mu': 0.03691181814958324, 'sigma': 0.276775996525301, 'kelly_target_pct': 0.09156153993374708, 'confidence': 0.6104102662249805, 'regime': 'BULL_CALM'}","{'acceptance_reason': 'qp_sell', 'exit_reason': 'qp_sell', 'signal_reason': 'qp_dw=-0.0560', 'partial': True, 'quantity': 67.0, 'hold_days': 5, 'pnl_pct': -0.01546568866605101, 'stop_loss_pct': 0.15, 'stop_n_sigma': None, 'max_single_day_loss_pct': 0.0, 'sdl_n_sigma': 3.0, 'trailing_stop_trigger_pct': 0.12, 'trailing_stop_trail_pct': 0.25, 'atr_n_multiplier': None, 'max_hold_days': 500}",98,-86.64373905792309,5602.320137745667,-86.64373905792309,-0.01546568866605101,5.0,0.0,qp_sell,True,qp_dw=-0.0560,0.15,,0.0,3.0,0.12,0.25,,500.0
buy,BAC,2025-07-08,47.15943152618408,109.0,5140.3780363540645,BULL_CALM,0.6091184229587656,0.0,0.2555889748669415,0.04311592635188942,1.0,TopUpJob.TopUpHeldTask,TOP_UP,0.9435145744422786,,order_attribution_v1,TopUpJob,TopUpHeldTask,TopUpJob.TopUpHeldTask,0.20487061142921448,,"{'rank_score': 0.6091184229587656, 'panel_score': 0.20487061142921448, 'rs_score': 0.0, 'mu': 0.04311592635188942, 'sigma': 0.2555889748669415, 'kelly_target_pct': 0.14152718616634177, 'expected_return': 0.04311592635188942, 'confidence': 0.9435145744422786, 'regime': 'BULL_CALM'}","{'current_pct': 0.08901882566885987, 'kelly_target_pct': 0.14152718616634177, 'delta_pct': 0.05250836049748191, 'top_up_threshold': 0.05, 'topup_conviction_floor': 0.2, 'cash_before': 34378.76393174127, 'acceptance_reason': 'kelly_target_above_current_weight', 'order_type': 'TOP_UP', 'source_job': 'TopUpJob', 'source_task': 'TopUpHeldTask'}",99,,,,,,,,,,,,,,,,,
buy,KMI,2025-07-08,28.135625160598753,175.0,4923.734403104781,BULL_CALM,0.601764143649843,0.0,0.2490172301144552,0.040518178970632625,1.0,TopUpJob.TopUpHeldTask,TOP_UP,0.9435145744422786,,order_attribution_v1,TopUpJob,TopUpHeldTask,TopUpJob.TopUpHeldTask,0.17466627061367035,,"{'rank_score': 0.601764143649843, 'panel_score': 0.17466627061367035, 'rs_score': 0.0, 'mu': 0.040518178970632625, 'sigma': 0.2490172301144552, 'kelly_target_pct': 0.14152718616634177, 'expected_return': 0.040518178970632625, 'confidence': 0.9435145744422786, 'regime': 'BULL_CALM'}","{'current_pct': 0.09137068966603416, 'kelly_target_pct': 0.14152718616634177, 'delta_pct': 0.05015649650030761, 'top_up_threshold': 0.05, 'topup_conviction_floor': 0.2, 'cash_before': 34378.76393174127, 'acceptance_reason': 'kelly_target_above_current_weight', 'order_type': 'TOP_UP', 'source_job': 'TopUpJob', 'source_task': 'TopUpHeldTask'}",100,,,,,,,,,,,,,,,,,
buy,WFC,2025-07-08,81.6063143371582,60.0,4896.378860229492,BULL_CALM,0.5878014937793594,0.0,0.276775996525301,0.03559137259929154,1.0,TopUpJob.TopUpHeldTask,TOP_UP,0.9435145744422786,,order_attribution_v1,TopUpJob,TopUpHeldTask,TopUpJob.TopUpHeldTask,0.11782581359148026,,"{'rank_score': 0.5878014937793594, 'panel_score': 0.11782581359148026, 'rs_score': 0.0, 'mu': 0.03559137259929154, 'sigma': 0.276775996525301, 'kelly_target_pct': 0.14152718616634177, 'expected_return': 0.03559137259929154, 'confidence': 0.9435145744422786, 'regime': 'BULL_CALM'}","{'current_pct': 0.0910996700966376, 'kelly_target_pct': 0.14152718616634177, 'delta_pct': 0.05042751606970418, 'top_up_threshold': 0.05, 'topup_conviction_floor': 0.2, 'cash_before': 34378.76393174127, 'acceptance_reason': 'kelly_target_above_current_weight', 'order_type': 'TOP_UP', 'source_job': 'TopUpJob', 'source_task': 'TopUpHeldTask'}",101,,,,,,,,,,,,,,,,,
buy,XOM,2025-07-08,114.21284044189453,55.0,6281.706224304199,BULL_CALM,0.5988643233638643,0.0,0.2703374340158387,0.03949443858366169,1.0,TopUpJob.TopUpHeldTask,TOP_UP,0.9435145744422786,,order_attribution_v1,TopUpJob,TopUpHeldTask,TopUpJob.TopUpHeldTask,0.16280949115753174,,"{'rank_score': 0.5988643233638643, 'panel_score': 0.16280949115753174, 'rs_score': 0.0, 'mu': 0.03949443858366169, 'sigma': 0.2703374340158387, 'kelly_target_pct': 0.14152718616634177, 'expected_return': 0.03949443858366169, 'confidence': 0.9435145744422786, 'regime': 'BULL_CALM'}","{'current_pct': 0.0776586953819447, 'kelly_target_pct': 0.14152718616634177, 'delta_pct': 0.06386849078439708, 'top_up_threshold': 0.05, 'topup_conviction_floor': 0.2, 'cash_before': 34378.76393174127, 'acceptance_reason': 'kelly_target_above_current_weight', 'order_type': 'TOP_UP', 'source_job': 'TopUpJob', 'source_task': 'TopUpHeldTask'}",102,,,,,,,,,,,,,,,,,
sell,BAC,2025-07-11,46.72065354232788,107.0,,BULL_CALM,,,,,,ExitPipeline,SELL_qp_sell,0.5907005666073726,,exit_decision_v1,TickerSellJob,qp_sell,TickerSellJob.qp_sell,,,"{'rank_score': 0.6123474829516633, 'panel_score': 0.21819625794887543, 'mu': 0.044257221454463216, 'sigma': 0.2555889748669415, 'kelly_target_pct': 0.08860508499110588, 'confidence': 0.5907005666073726, 'regime': 'BULL_CALM'}","{'acceptance_reason': 'qp_sell', 'exit_reason': 'qp_sell', 'signal_reason': 'qp_dw=-0.0509', 'partial': True, 'quantity': 107.0, 'hold_days': 10, 'pnl_pct': -0.037412526647410856, 'stop_loss_pct': 0.15, 'stop_n_sigma': None, 'max_single_day_loss_pct': 0.0, 'sdl_n_sigma': 3.0, 'trailing_stop_trigger_pct': 0.12, 'trailing_stop_trail_pct': 0.25, 'atr_n_multiplier': None, 'max_hold_days': 500}",103,-194.2985324562078,5193.408461485291,-194.2985324562078,-0.037412526647410856,10.0,0.0,qp_sell,True,qp_dw=-0.0509,0.15,,0.0,3.0,0.12,0.25,,500.0
sell,KMI,2025-07-11,27.834432152557373,180.0,,BULL_CALM,,,,,,ExitPipeline,SELL_qp_sell,0.5907005666073726,,exit_decision_v1,TickerSellJob,qp_sell,TickerSellJob.qp_sell,,,"{'rank_score': 0.6086761826534395, 'panel_score': 0.20304760336875916, 'mu': 0.0429596412459294, 'sigma': 0.2490172301144552, 'kelly_target_pct': 0.08860508499110588, 'confidence': 0.5907005666073726, 'regime': 'BULL_CALM'}","{'acceptance_reason': 'qp_sell', 'exit_reason': 'qp_sell', 'signal_reason': 'qp_dw=-0.0509', 'partial': True, 'quantity': 180.0, 'hold_days': 9, 'pnl_pct': -0.02090326471167477, 'stop_loss_pct': 0.15, 'stop_n_sigma': None, 'max_single_day_loss_pct': 0.0, 'sdl_n_sigma': 3.0, 'trailing_stop_trigger_pct': 0.12, 'trailing_stop_trail_pct': 0.25, 'atr_n_multiplier': None, 'max_hold_days': 500}",104,-106.96541703643743,5117.163204496765,-106.96541703643743,-0.02090326471167477,9.0,0.0,qp_sell,True,qp_dw=-0.0509,0.15,,0.0,3.0,0.12,0.25,,500.0
sell,WFC,2025-07-11,82.53349305114746,63.0,,BULL_CALM,,,,,,ExitPipeline,SELL_qp_sell,0.5907005666073726,,exit_decision_v1,TickerSellJob,qp_sell,TickerSellJob.qp_sell,,,"{'rank_score': 0.583820687985198, 'panel_score': 0.10173150151968002, 'mu': 0.034187782714408525, 'sigma': 0.276775996525301, 'kelly_target_pct': 0.08860508499110588, 'confidence': 0.5907005666073726, 'regime': 'BULL_CALM'}","{'acceptance_reason': 'qp_sell', 'exit_reason': 'qp_sell', 'signal_reason': 'qp_dw=-0.0534', 'partial': True, 'quantity': 63.0, 'hold_days': 9, 'pnl_pct': -0.008753888788597987, 'stop_loss_pct': 0.15, 'stop_n_sigma': None, 'max_single_day_loss_pct': 0.0, 'sdl_n_sigma': 3.0, 'trailing_stop_trigger_pct': 0.12, 'trailing_stop_trail_pct': 0.25, 'atr_n_multiplier': None, 'max_hold_days': 500}",105,-45.9187760879513,5245.528838310242,-45.9187760879513,-0.008753888788597987,9.0,0.0,qp_sell,True,qp_dw=-0.0534,0.15,,0.0,3.0,0.12,0.25,,500.0
