action,ticker,date,price,shares,invest,regime,rank_score,rs_score,sigma,mu,sigma_mult,source,order_type,confidence,kelly_target_pct,attribution_version,source_job,source_task,order_source,panel_score,expected_return,score_snapshot,decision_inputs,event_id,gross_pnl,proceeds_basis,net_pnl_after_tax,pnl_pct,hold_days,tax,exit_reason,partial,exit_signal_reason,exit_stop_loss_pct,exit_stop_n_sigma,exit_max_single_day_loss_pct,exit_sdl_n_sigma,exit_trailing_stop_trigger_pct,exit_trailing_stop_trail_pct,exit_atr_n_multiplier,exit_max_hold_days
buy,LMT,2024-09-17,567.1234117675781,10.0,5671.234117675781,BULL_CALM,0.5084509257993148,0.0,0.17485897289033378,0.007639776045642117,1.0,TopUpJob.TopUpHeldTask,TOP_UP,0.7377981632711555,,order_attribution_v1,TopUpJob,TopUpHeldTask,TopUpJob.TopUpHeldTask,-0.19716981053352356,,"{'rank_score': 0.5084509257993148, 'panel_score': -0.19716981053352356, 'rs_score': 0.0, 'mu': 0.007639776045642117, 'sigma': 0.17485897289033378, 'kelly_target_pct': 0.11066972449067333, 'expected_return': 0.007639776045642117, 'confidence': 0.7377981632711555, 'regime': 'BULL_CALM'}","{'current_pct': 0.053690315304139466, 'kelly_target_pct': 0.11066972449067333, 'delta_pct': 0.056979409186533866, 'top_up_threshold': 0.05, 'topup_conviction_floor': 0.2, 'cash_before': 17326.094107939032, 'acceptance_reason': 'kelly_target_above_current_weight', 'order_type': 'TOP_UP', 'source_job': 'TopUpJob', 'source_task': 'TopUpHeldTask'}",68,,,,,,,,,,,,,,,,,
sell,TJX,2024-09-18,117.22655,45.0,,BULL_CALM,,,,,,ExitPipeline,SELL_qp_sell,0.7377844582814004,,exit_decision_v1,TickerSellJob,qp_sell,TickerSellJob.qp_sell,,,"{'rank_score': 0.5053498933344467, 'panel_score': -0.20934134721755981, 'mu': 0.006546437862222395, 'sigma': 0.1625443313100485, 'kelly_target_pct': 0.11066766874221005, 'confidence': 0.7377844582814004, 'regime': 'BULL_CALM'}","{'acceptance_reason': 'qp_sell', 'exit_reason': 'qp_sell', 'signal_reason': 'qp_dw=-0.0500', 'partial': True, 'quantity': 45.0, 'hold_days': 75, 'pnl_pct': -0.02012282601743309, 'stop_loss_pct': 0.15, 'stop_n_sigma': None, 'max_single_day_loss_pct': 0.0, 'sdl_n_sigma': 3.0, 'trailing_stop_trigger_pct': 0.12, 'trailing_stop_trail_pct': 0.25, 'atr_n_multiplier': None, 'max_hold_days': 500}",69,-108.33176747131256,5383.526517471313,-108.33176747131256,-0.02012282601743309,75.0,0.0,qp_sell,True,qp_dw=-0.0500,0.15,,0.0,3.0,0.12,0.25,,500.0
sell,LMT,2024-09-18,565.3768922363281,13.0,,BULL_CALM,,,,,,ExitPipeline,SELL_qp_sell,0.7377844582814004,,exit_decision_v1,TickerSellJob,qp_sell,TickerSellJob.qp_sell,,,"{'rank_score': 0.5006326681715091, 'panel_score': -0.2278536707162857, 'mu': 0.004882807863769794, 'sigma': 0.17485897289033378, 'kelly_target_pct': 0.07984795421995, 'confidence': 0.7377844582814004, 'regime': 'BULL_CALM'}","{'acceptance_reason': 'qp_sell', 'exit_reason': 'qp_sell', 'signal_reason': 'qp_dw=-0.0713', 'partial': True, 'quantity': 13.0, 'hold_days': 34, 'pnl_pct': 0.0005473302583449218, 'stop_loss_pct': 0.15, 'stop_n_sigma': None, 'max_single_day_loss_pct': 0.0, 'sdl_n_sigma': 3.0, 'trailing_stop_trigger_pct': 0.12, 'trailing_stop_trail_pct': 0.25, 'atr_n_multiplier': None, 'max_hold_days': 500}",70,4.0206218383791565,7345.878977233886,2.0103109191895783,0.0005473302583449218,34.0,2.0103109191895783,qp_sell,True,qp_dw=-0.0713,0.15,,0.0,3.0,0.12,0.25,,500.0
buy,WMT,2024-09-18,79.04580477905273,74.0,5849.389553649902,BULL_CALM,0.528135538737523,0.0,0.1962863570029179,0.01457546637164015,1.0,TopUpJob.TopUpHeldTask,TOP_UP,0.7377844582814004,,order_attribution_v1,TopUpJob,TopUpHeldTask,TopUpJob.TopUpHeldTask,-0.11980872601270676,,"{'rank_score': 0.528135538737523, 'panel_score': -0.11980872601270676, 'rs_score': 0.0, 'mu': 0.01457546637164015, 'sigma': 0.1962863570029179, 'kelly_target_pct': 0.11066766874221005, 'expected_return': 0.01457546637164015, 'confidence': 0.7377844582814004, 'regime': 'BULL_CALM'}","{'current_pct': 0.05469303774594182, 'kelly_target_pct': 0.11066766874221005, 'delta_pct': 0.05597463099626823, 'top_up_threshold': 0.05, 'topup_conviction_floor': 0.2, 'cash_before': 17382.758131941286, 'acceptance_reason': 'kelly_target_above_current_weight', 'order_type': 'TOP_UP', 'source_job': 'TopUpJob', 'source_task': 'TopUpHeldTask'}",71,,,,,,,,,,,,,,,,,
buy,CVX,2024-09-18,143.98879871520995,43.0,6191.518344754028,BULL_CALM,0.5214198750438823,0.0,0.21778816552344463,0.012210004430382417,1.0,TopUpJob.TopUpHeldTask,TOP_UP,0.7377844582814004,,order_attribution_v1,TopUpJob,TopUpHeldTask,TopUpJob.TopUpHeldTask,-0.14622826874256134,,"{'rank_score': 0.5214198750438823, 'panel_score': -0.14622826874256134, 'rs_score': 0.0, 'mu': 0.012210004430382417, 'sigma': 0.21778816552344463, 'kelly_target_pct': 0.11066766874221005, 'expected_return': 0.012210004430382417, 'confidence': 0.7377844582814004, 'regime': 'BULL_CALM'}","{'current_pct': 0.05186121235450893, 'kelly_target_pct': 0.11066766874221005, 'delta_pct': 0.05880645638770112, 'top_up_threshold': 0.05, 'topup_conviction_floor': 0.2, 'cash_before': 17382.758131941286, 'acceptance_reason': 'kelly_target_above_current_weight', 'order_type': 'TOP_UP', 'source_job': 'TopUpJob', 'source_task': 'TopUpHeldTask'}",72,,,,,,,,,,,,,,,,,
sell,CVX,2024-09-19,144.96100749206542,37.0,,BULL_CALM,,,,,,ExitPipeline,SELL_qp_sell,0.7371648906454737,,exit_decision_v1,TickerSellJob,qp_sell,TickerSellJob.qp_sell,,,"{'rank_score': 0.5155485845492228, 'panel_score': -0.169300377368927, 'mu': 0.010141382012296973, 'sigma': 0.21778816552344463, 'kelly_target_pct': 0.1069051416084264, 'confidence': 0.7371648906454737, 'regime': 'BULL_CALM'}","{'acceptance_reason': 'qp_sell', 'exit_reason': 'qp_sell', 'signal_reason': 'qp_dw=-0.0521', 'partial': True, 'quantity': 37.0, 'hold_days': 37, 'pnl_pct': 0.006751975053131477, 'stop_loss_pct': 0.15, 'stop_n_sigma': None, 'max_single_day_loss_pct': 0.0, 'sdl_n_sigma': 3.0, 'trailing_stop_trigger_pct': 0.12, 'trailing_stop_trail_pct': 0.25, 'atr_n_multiplier': None, 'max_hold_days': 500}",73,35.971724743651976,5327.585552462769,17.985862371825988,0.006751975053131477,37.0,17.985862371825988,qp_sell,True,qp_dw=-0.0521,0.15,,0.0,3.0,0.12,0.25,,500.0
buy,VTR,2024-09-19,62.21244076309204,84.0,5225.845024099732,BULL_CALM,0.5130648035636204,0.0,0.19763284746245818,0.009266076305155517,1.0,TopUpJob.TopUpHeldTask,TOP_UP,0.7371648906454737,,order_attribution_v1,TopUpJob,TopUpHeldTask,TopUpJob.TopUpHeldTask,-0.17905519902706146,,"{'rank_score': 0.5130648035636204, 'panel_score': -0.17905519902706146, 'rs_score': 0.0, 'mu': 0.009266076305155517, 'sigma': 0.19763284746245818, 'kelly_target_pct': 0.11057473359682106, 'expected_return': 0.009266076305155517, 'confidence': 0.7371648906454737, 'regime': 'BULL_CALM'}","{'current_pct': 0.060365214759444535, 'kelly_target_pct': 0.11057473359682106, 'delta_pct': 0.050209518837376524, 'top_up_threshold': 0.05, 'topup_conviction_floor': 0.2, 'cash_before': 11076.32867463841, 'acceptance_reason': 'kelly_target_above_current_weight', 'order_type': 'TOP_UP', 'source_job': 'TopUpJob', 'source_task': 'TopUpHeldTask'}",74,,,,,,,,,,,,,,,,,
buy,LMT,2024-09-19,565.2930286743164,9.0,5087.637258068848,BULL_CALM,0.5023851834231553,0.0,0.17485897289033378,0.0055009353124131355,1.0,TopUpJob.TopUpHeldTask,TOP_UP,0.7371648906454737,,order_attribution_v1,TopUpJob,TopUpHeldTask,TopUpJob.TopUpHeldTask,-0.220976322889328,,"{'rank_score': 0.5023851834231553, 'panel_score': -0.220976322889328, 'rs_score': 0.0, 'mu': 0.0055009353124131355, 'sigma': 0.17485897289033378, 'kelly_target_pct': 0.08995611608058532, 'expected_return': 0.0055009353124131355, 'confidence': 0.7371648906454737, 'regime': 'BULL_CALM'}","{'current_pct': 0.03764272090661904, 'kelly_target_pct': 0.08995611608058532, 'delta_pct': 0.05231339517396628, 'top_up_threshold': 0.05, 'topup_conviction_floor': 0.2, 'cash_before': 11076.32867463841, 'acceptance_reason': 'kelly_target_above_current_weight', 'order_type': 'TOP_UP', 'source_job': 'TopUpJob', 'source_task': 'TopUpHeldTask'}",75,,,,,,,,,,,,,,,,,
buy,TJX,2024-09-20,117.95358630523681,46.0,5425.864970040893,BULL_CALM,0.5069634271994109,0.0,0.1625443313100485,0.007115352517673791,1.0,TopUpJob.TopUpHeldTask,TOP_UP,0.7389055874918196,,order_attribution_v1,TopUpJob,TopUpHeldTask,TopUpJob.TopUpHeldTask,-0.20300844311714172,,"{'rank_score': 0.5069634271994109, 'panel_score': -0.20300844311714172, 'rs_score': 0.0, 'mu': 0.007115352517673791, 'sigma': 0.1625443313100485, 'kelly_target_pct': 0.11083583812377293, 'expected_return': 0.007115352517673791, 'confidence': 0.7389055874918196, 'regime': 'BULL_CALM'}","{'current_pct': 0.05922048394750888, 'kelly_target_pct': 0.11083583812377293, 'delta_pct': 0.05161535417626405, 'top_up_threshold': 0.05, 'topup_conviction_floor': 0.2, 'cash_before': 13369.607099622843, 'acceptance_reason': 'kelly_target_above_current_weight', 'order_type': 'TOP_UP', 'source_job': 'TopUpJob', 'source_task': 'TopUpHeldTask'}",76,,,,,,,,,,,,,,,,,
sell,VTR,2024-09-25,64.8770213897705,83.0,,BULL_CALM,,,,,,ExitPipeline,SELL_qp_sell,0.7382988233968801,,exit_decision_v1,TickerSellJob,qp_sell,TickerSellJob.qp_sell,,,"{'rank_score': 0.5132433965819165, 'panel_score': -0.17835384607315063, 'mu': 0.009329016287449816, 'sigma': 0.19763284746245818, 'kelly_target_pct': 0.11074482350953202, 'confidence': 0.7382988233968801, 'regime': 'BULL_CALM'}","{'acceptance_reason': 'qp_sell', 'exit_reason': 'qp_sell', 'signal_reason': 'qp_dw=-0.0507', 'partial': True, 'quantity': 83.0, 'hold_days': 82, 'pnl_pct': 0.042830350232123435, 'stop_loss_pct': 0.15, 'stop_n_sigma': None, 'max_single_day_loss_pct': 0.0, 'sdl_n_sigma': 3.0, 'trailing_stop_trigger_pct': 0.12, 'trailing_stop_trail_pct': 0.25, 'atr_n_multiplier': None, 'max_hold_days': 500}",77,221.160192014313,5163.632583336639,110.5800960071565,0.042830350232123435,82.0,110.5800960071565,qp_sell,True,qp_dw=-0.0507,0.15,,0.0,3.0,0.12,0.25,,500.0
sell,TJX,2024-09-26,118.05638583068848,47.0,,BULL_CALM,,,,,,ExitPipeline,SELL_qp_sell,0.7391454909505326,,exit_decision_v1,TickerSellJob,qp_sell,TickerSellJob.qp_sell,,,"{'rank_score': 0.49548768873291765, 'panel_score': -0.24804434180259705, 'mu': 0.003067568779966076, 'sigma': 0.1625443313100485, 'kelly_target_pct': 0.05805246389840691, 'confidence': 0.7391454909505326, 'regime': 'BULL_CALM'}","{'acceptance_reason': 'qp_sell', 'exit_reason': 'qp_sell', 'signal_reason': 'qp_dw=-0.0524', 'partial': True, 'quantity': 47.0, 'hold_days': 83, 'pnl_pct': 0.0002651627115411808, 'stop_loss_pct': 0.15, 'stop_n_sigma': None, 'max_single_day_loss_pct': 0.0, 'sdl_n_sigma': 3.0, 'trailing_stop_trigger_pct': 0.12, 'trailing_stop_trail_pct': 0.25, 'atr_n_multiplier': None, 'max_hold_days': 500}",78,1.4709050857545662,5547.179228956604,0.7354525428772831,0.0002651627115411808,83.0,0.7354525428772831,qp_sell,True,qp_dw=-0.0524,0.15,,0.0,3.0,0.12,0.25,,500.0
buy,TJX,2024-09-27,117.5235,48.0,5641.128,BULL_CALM,0.5058050915989468,0.0,0.1625443313100485,0.006706953784123256,1.0,TopUpJob.TopUpHeldTask,TOP_UP,0.7391454909505326,,order_attribution_v1,TopUpJob,TopUpHeldTask,TopUpJob.TopUpHeldTask,-0.207554891705513,,"{'rank_score': 0.5058050915989468, 'panel_score': -0.207554891705513, 'rs_score': 0.0, 'mu': 0.006706953784123256, 'sigma': 0.1625443313100485, 'kelly_target_pct': 0.11087182364257989, 'expected_return': 0.006706953784123256, 'confidence': 0.7391454909505326, 'regime': 'BULL_CALM'}","{'current_pct': 0.05731724720374033, 'kelly_target_pct': 0.11087182364257989, 'delta_pct': 0.053554576438839555, 'top_up_threshold': 0.05, 'topup_conviction_floor': 0.2, 'cash_before': 18580.472148137866, 'acceptance_reason': 'kelly_target_above_current_weight', 'order_type': 'TOP_UP', 'source_job': 'TopUpJob', 'source_task': 'TopUpHeldTask'}",79,,,,,,,,,,,,,,,,,
buy,VTR,2024-10-01,63.90277738952636,84.0,5367.8333007202145,BULL_CALM,0.5142695048611722,0.0,0.19763284746245818,0.009690638693210836,1.0,TopUpJob.TopUpHeldTask,TOP_UP,0.7429230906115291,,order_attribution_v1,TopUpJob,TopUpHeldTask,TopUpJob.TopUpHeldTask,-0.17432421445846558,,"{'rank_score': 0.5142695048611722, 'panel_score': -0.17432421445846558, 'rs_score': 0.0, 'mu': 0.009690638693210836, 'sigma': 0.19763284746245818, 'kelly_target_pct': 0.11143846359172936, 'expected_return': 0.009690638693210836, 'confidence': 0.7429230906115291, 'regime': 'BULL_CALM'}","{'current_pct': 0.06134928813510498, 'kelly_target_pct': 0.11143846359172936, 'delta_pct': 0.050089175456624384, 'top_up_threshold': 0.05, 'topup_conviction_floor': 0.2, 'cash_before': 18487.838875626603, 'acceptance_reason': 'kelly_target_above_current_weight', 'order_type': 'TOP_UP', 'source_job': 'TopUpJob', 'source_task': 'TopUpHeldTask'}",80,,,,,,,,,,,,,,,,,
sell,TJX,2024-10-02,116.42670694885254,48.0,,BULL_CALM,,,,,,ExitPipeline,SELL_qp_sell,0.7456299410962556,,exit_decision_v1,TickerSellJob,qp_sell,TickerSellJob.qp_sell,,,"{'rank_score': 0.4937665472415513, 'panel_score': -0.2547992467880249, 'mu': 0.002460155798221149, 'sigma': 0.1625443313100485, 'kelly_target_pct': 0.04655742573513514, 'confidence': 0.7456299410962556, 'regime': 'BULL_CALM'}","{'acceptance_reason': 'qp_sell', 'exit_reason': 'qp_sell', 'signal_reason': 'qp_dw=-0.0526', 'partial': True, 'quantity': 48.0, 'hold_days': 89, 'pnl_pct': -0.00940806634414646, 'stop_loss_pct': 0.15, 'stop_n_sigma': None, 'max_single_day_loss_pct': 0.0, 'sdl_n_sigma': 3.0, 'trailing_stop_trigger_pct': 0.12, 'trailing_stop_trail_pct': 0.25, 'atr_n_multiplier': None, 'max_hold_days': 500}",81,-53.07615276031538,5641.558086305237,-53.07615276031538,-0.00940806634414646,89.0,0.0,qp_sell,True,qp_dw=-0.0526,0.15,,0.0,3.0,0.12,0.25,,500.0
buy,TJX,2024-10-03,115.08300955810546,50.0,5754.150477905273,BULL_CALM,0.5063352158256439,0.0,0.1625443313100485,0.00689387410756838,1.0,TopUpJob.TopUpHeldTask,TOP_UP,0.7369682312321938,,order_attribution_v1,TopUpJob,TopUpHeldTask,TopUpJob.TopUpHeldTask,-0.20547425746917725,,"{'rank_score': 0.5063352158256439, 'panel_score': -0.20547425746917725, 'rs_score': 0.0, 'mu': 0.00689387410756838, 'sigma': 0.1625443313100485, 'kelly_target_pct': 0.11054523468482906, 'expected_return': 0.00689387410756838, 'confidence': 0.7369682312321938, 'regime': 'BULL_CALM'}","{'current_pct': 0.05625322847149108, 'kelly_target_pct': 0.11054523468482906, 'delta_pct': 0.05429200621333798, 'top_up_threshold': 0.05, 'topup_conviction_floor': 0.2, 'cash_before': 13120.005574906389, 'acceptance_reason': 'kelly_target_above_current_weight', 'order_type': 'TOP_UP', 'source_job': 'TopUpJob', 'source_task': 'TopUpHeldTask'}",82,,,,,,,,,,,,,,,,,
sell,VTR,2024-10-04,62.517492779541016,91.0,,BULL_CALM,,,,,,ExitPipeline,SELL_qp_sell,0.7413429185398559,,exit_decision_v1,TickerSellJob,qp_sell,TickerSellJob.qp_sell,,,"{'rank_score': 0.5052934942668172, 'panel_score': -0.20956268906593323, 'mu': 0.006526549938561652, 'sigma': 0.19763284746245818, 'kelly_target_pct': 0.08354787607306716, 'confidence': 0.7413429185398559, 'regime': 'BULL_CALM'}","{'acceptance_reason': 'qp_sell', 'exit_reason': 'qp_sell', 'signal_reason': 'qp_dw=-0.0541', 'partial': True, 'quantity': 91.0, 'hold_days': 91, 'pnl_pct': -0.017098220665621, 'stop_loss_pct': 0.15, 'stop_n_sigma': None, 'max_single_day_loss_pct': 0.0, 'sdl_n_sigma': 3.0, 'trailing_stop_trigger_pct': 0.12, 'trailing_stop_trail_pct': 0.25, 'atr_n_multiplier': None, 'max_hold_days': 500}",83,-98.96548135604735,5788.05732429428,-98.96548135604735,-0.017098220665621,91.0,0.0,qp_sell,True,qp_dw=-0.0541,0.15,,0.0,3.0,0.12,0.25,,500.0
buy,VTR,2024-10-07,62.63252293167114,86.0,5386.396972123718,BULL_CALM,0.5107842048237541,0.0,0.19763284746245818,0.00846226484885758,1.0,TopUpJob.TopUpHeldTask,TOP_UP,0.7386309513209146,,order_attribution_v1,TopUpJob,TopUpHeldTask,TopUpJob.TopUpHeldTask,-0.18800993263721466,,"{'rank_score': 0.5107842048237541, 'panel_score': -0.18800993263721466, 'rs_score': 0.0, 'mu': 0.00846226484885758, 'sigma': 0.19763284746245818, 'kelly_target_pct': 0.10832741058373606, 'expected_return': 0.00846226484885758, 'confidence': 0.7386309513209146, 'regime': 'BULL_CALM'}","{'current_pct': 0.05700095955531739, 'kelly_target_pct': 0.10832741058373606, 'delta_pct': 0.051326451028418665, 'top_up_threshold': 0.05, 'topup_conviction_floor': 0.2, 'cash_before': 12954.180429533832, 'acceptance_reason': 'kelly_target_above_current_weight', 'order_type': 'TOP_UP', 'source_job': 'TopUpJob', 'source_task': 'TopUpHeldTask'}",84,,,,,,,,,,,,,,,,,
sell,WMT,2024-10-08,79.69405708465577,71.0,,BULL_CALM,,,,,,ExitPipeline,SELL_qp_sell,0.7183927055639264,,exit_decision_v1,TickerSellJob,qp_sell,TickerSellJob.qp_sell,,,"{'rank_score': 0.5015943566013067, 'panel_score': -0.22407974302768707, 'mu': 0.005222003779435713, 'sigma': 0.1962863570029179, 'kelly_target_pct': 0.06776835700741161, 'confidence': 0.7183927055639264, 'regime': 'BULL_CALM'}","{'acceptance_reason': 'qp_sell', 'exit_reason': 'qp_sell', 'signal_reason': 'qp_dw=-0.0541', 'partial': True, 'quantity': 71.0, 'hold_days': 98, 'pnl_pct': 0.008200970404628296, 'stop_loss_pct': 0.15, 'stop_n_sigma': None, 'max_single_day_loss_pct': 0.0, 'sdl_n_sigma': 3.0, 'trailing_stop_trigger_pct': 0.12, 'trailing_stop_trail_pct': 0.25, 'atr_n_multiplier': None, 'max_hold_days': 500}",85,46.02591369781567,5612.252139312744,23.012956848907834,0.008200970404628296,98.0,23.012956848907834,qp_sell,True,qp_dw=-0.0541,0.15,,0.0,3.0,0.12,0.25,,500.0
sell,TJX,2024-10-09,113.95720735626222,49.0,,BULL_CALM,,,,,,ExitPipeline,SELL_qp_sell,0.7365533887449602,,exit_decision_v1,TickerSellJob,qp_sell,TickerSellJob.qp_sell,,,"{'rank_score': 0.49189823506755714, 'panel_score': -0.262132465839386, 'mu': 0.00180067457063236, 'sigma': 0.1625443313100485, 'kelly_target_pct': 0.034077017665296, 'confidence': 0.7365533887449602, 'regime': 'BULL_CALM'}","{'acceptance_reason': 'qp_sell', 'exit_reason': 'qp_sell', 'signal_reason': 'qp_dw=-0.0529', 'partial': True, 'quantity': 49.0, 'hold_days': 96, 'pnl_pct': -0.010210886655308083, 'stop_loss_pct': 0.15, 'stop_n_sigma': None, 'max_single_day_loss_pct': 0.0, 'sdl_n_sigma': 3.0, 'trailing_stop_trigger_pct': 0.12, 'trailing_stop_trail_pct': 0.25, 'atr_n_multiplier': None, 'max_hold_days': 500}",86,-57.60479833221325,5641.507958789062,-57.60479833221325,-0.010210886655308083,96.0,0.0,qp_sell,True,qp_dw=-0.0529,0.15,,0.0,3.0,0.12,0.25,,500.0
sell,VTR,2024-10-09,62.68746076278687,87.0,,BULL_CALM,,,,,,ExitPipeline,SELL_qp_sell,0.7365533887449602,,exit_decision_v1,TickerSellJob,qp_sell,TickerSellJob.qp_sell,,,"{'rank_score': 0.5006932749258366, 'panel_score': -0.2276158332824707, 'mu': 0.004904184395807287, 'sigma': 0.19763284746245818, 'kelly_target_pct': 0.06277959932850462, 'confidence': 0.7365533887449602, 'regime': 'BULL_CALM'}","{'acceptance_reason': 'qp_sell', 'exit_reason': 'qp_sell', 'signal_reason': 'qp_dw=-0.0519', 'partial': True, 'quantity': 87.0, 'hold_days': 96, 'pnl_pct': 0.001651190418399126, 'stop_loss_pct': 0.15, 'stop_n_sigma': None, 'max_single_day_loss_pct': 0.0, 'sdl_n_sigma': 3.0, 'trailing_stop_trigger_pct': 0.12, 'trailing_stop_trail_pct': 0.25, 'atr_n_multiplier': None, 'max_hold_days': 500}",87,8.9904323913579,5444.8186539711,4.49521619567895,0.001651190418399126,96.0,4.49521619567895,qp_sell,True,qp_dw=-0.0519,0.15,,0.0,3.0,0.12,0.25,,500.0
buy,WMT,2024-10-09,80.41608152618409,69.0,5548.709625306702,BULL_CALM,0.5133233682489786,0.0,0.1962863570029179,0.009357200005699009,1.0,TopUpJob.TopUpHeldTask,TOP_UP,0.7365533887449602,,order_attribution_v1,TopUpJob,TopUpHeldTask,TopUpJob.TopUpHeldTask,-0.1780397891998291,,"{'rank_score': 0.5133233682489786, 'panel_score': -0.1780397891998291, 'rs_score': 0.0, 'mu': 0.009357200005699009, 'sigma': 0.1962863570029179, 'kelly_target_pct': 0.11048300831174403, 'expected_return': 0.009357200005699009, 'confidence': 0.7365533887449602, 'regime': 'BULL_CALM'}","{'current_pct': 0.05768194230881685, 'kelly_target_pct': 0.11048300831174403, 'delta_pct': 0.05280106600292718, 'top_up_threshold': 0.05, 'topup_conviction_floor': 0.2, 'cash_before': 13233.697909019678, 'acceptance_reason': 'kelly_target_above_current_weight', 'order_type': 'TOP_UP', 'source_job': 'TopUpJob', 'source_task': 'TopUpHeldTask'}",88,,,,,,,,,,,,,,,,,
sell,WMT,2024-10-10,79.59407861022949,72.0,,BULL_CALM,,,,,,ExitPipeline,SELL_qp_sell,0.7325048322249775,,exit_decision_v1,TickerSellJob,qp_sell,TickerSellJob.qp_sell,,,"{'rank_score': 0.5089455742066944, 'panel_score': -0.19522824883460999, 'mu': 0.007814166302492542, 'sigma': 0.1962863570029179, 'kelly_target_pct': 0.10140804834113379, 'confidence': 0.7325048322249775, 'regime': 'BULL_CALM'}","{'acceptance_reason': 'qp_sell', 'exit_reason': 'qp_sell', 'signal_reason': 'qp_dw=-0.0547', 'partial': True, 'quantity': 72.0, 'hold_days': 100, 'pnl_pct': -0.00951863734557473, 'stop_loss_pct': 0.15, 'stop_n_sigma': None, 'max_single_day_loss_pct': 0.0, 'sdl_n_sigma': 3.0, 'trailing_stop_trigger_pct': 0.12, 'trailing_stop_trail_pct': 0.25, 'atr_n_multiplier': None, 'max_hold_days': 500}",89,-55.07337970733715,5785.847039643861,-55.07337970733715,-0.00951863734557473,100.0,0.0,qp_sell,True,qp_dw=-0.0547,0.15,,0.0,3.0,0.12,0.25,,500.0
buy,TJX,2024-10-10,112.6125143371582,48.0,5405.400688183594,BULL_CALM,0.5030307530067328,0.0,0.1625443313100485,0.005728633347704807,1.0,TopUpJob.TopUpHeldTask,TOP_UP,0.7325048322249775,,order_attribution_v1,TopUpJob,TopUpHeldTask,TopUpJob.TopUpHeldTask,-0.21844293177127838,,"{'rank_score': 0.5030307530067328, 'panel_score': -0.21844293177127838, 'rs_score': 0.0, 'mu': 0.005728633347704807, 'sigma': 0.1625443313100485, 'kelly_target_pct': 0.10841200457403306, 'expected_return': 0.005728633347704807, 'confidence': 0.7325048322249775, 'regime': 'BULL_CALM'}","{'current_pct': 0.05670284237315593, 'kelly_target_pct': 0.10841200457403306, 'delta_pct': 0.05170916220087713, 'top_up_threshold': 0.05, 'topup_conviction_floor': 0.2, 'cash_before': 13338.609898020426, 'acceptance_reason': 'kelly_target_above_current_weight', 'order_type': 'TOP_UP', 'source_job': 'TopUpJob', 'source_task': 'TopUpHeldTask'}",90,,,,,,,,,,,,,,,,,
sell,TJX,2024-10-11,113.7072573562622,46.0,,BULL_CALM,,,,,,ExitPipeline,SELL_qp_sell,0.7355782447343497,,exit_decision_v1,TickerSellJob,qp_sell,TickerSellJob.qp_sell,,,"{'rank_score': 0.4960734128181367, 'panel_score': -0.24574565887451172, 'mu': 0.0032742623893407905, 'sigma': 0.1625443313100485, 'kelly_target_pct': 0.061964054528296474, 'confidence': 0.7355782447343497, 'regime': 'BULL_CALM'}","{'acceptance_reason': 'qp_sell', 'exit_reason': 'qp_sell', 'signal_reason': 'qp_dw=-0.0500', 'partial': True, 'quantity': 46.0, 'hold_days': 98, 'pnl_pct': 0.008759144972624072, 'stop_loss_pct': 0.15, 'stop_n_sigma': None, 'max_single_day_loss_pct': 0.0, 'sdl_n_sigma': 3.0, 'trailing_stop_trigger_pct': 0.12, 'trailing_stop_trail_pct': 0.25, 'atr_n_multiplier': None, 'max_hold_days': 500}",91,45.417188436889774,5185.116649951172,22.708594218444887,0.008759144972624072,98.0,22.708594218444887,qp_sell,True,qp_dw=-0.0500,0.15,,0.0,3.0,0.12,0.25,,500.0
buy,VTR,2024-10-14,63.942786305236815,89.0,5690.907981166077,BULL_CALM,0.514880857824434,0.0,0.19763284746245818,0.009906092494542834,1.0,TopUpJob.TopUpHeldTask,TOP_UP,0.737433357922034,,order_attribution_v1,TopUpJob,TopUpHeldTask,TopUpJob.TopUpHeldTask,-0.17192336916923523,,"{'rank_score': 0.514880857824434, 'panel_score': -0.17192336916923523, 'rs_score': 0.0, 'mu': 0.009906092494542834, 'sigma': 0.19763284746245818, 'kelly_target_pct': 0.1106150036883051, 'expected_return': 0.009906092494542834, 'confidence': 0.737433357922034, 'regime': 'BULL_CALM'}","{'current_pct': 0.05697369456889351, 'kelly_target_pct': 0.1106150036883051, 'delta_pct': 0.05364130911941159, 'top_up_threshold': 0.05, 'topup_conviction_floor': 0.2, 'cash_before': 24678.50902125473, 'acceptance_reason': 'kelly_target_above_current_weight', 'order_type': 'TOP_UP', 'source_job': 'TopUpJob', 'source_task': 'TopUpHeldTask'}",92,,,,,,,,,,,,,,,,,
